20gb,10gb,5gb,5gb,batch_size,microbatch_size,num_microbatches,max_new_tokens,peak_gi5gb_mb,avg_gi5gb_mb,total_latency_ms,status
20,3,6,3,32,4,8,512,4808,3513,236590.53125,ok
20,3,6,3,32,2,16,512,2458,1928,,timeout
20,3,6,3,64,32,2,512,4854,3303,,OOM_rank2
20,3,6,3,64,16,4,512,4864,3501,,OOM_rank2
20,3,6,3,64,8,8,512,4856,3703,,OOM_rank2
20,3,6,3,64,4,16,512,2506,1940,,timeout
20,3,6,3,64,2,32,512,2490,1930,,timeout
20,4,2,6,32,16,2,512,4650,1929,83054.5,ok
20,4,2,6,32,8,4,512,4694,1905,130485.9921875,ok
20,4,2,6,32,4,8,512,2240,1390,231495.203125,ok
20,4,2,6,32,2,16,512,914,755,,timeout
20,4,2,6,64,32,2,512,4730,1787,,OOM_rank3
20,4,2,6,64,16,4,512,4758,1923,,OOM_rank3
20,4,2,6,64,8,8,512,3662,1534,,OOM_rank3
20,4,2,6,64,4,16,512,962,772,,timeout
20,4,2,6,64,2,32,512,946,776,,timeout
20,4,3,5,32,16,2,512,4750,2291,82932.0625,ok
20,4,3,5,32,8,4,512,4646,2268,130196.921875,ok
20,4,3,5,32,4,8,512,3266,1999,231456.390625,ok
20,4,3,5,32,2,16,512,1300,1039,,timeout
20,4,3,5,64,32,2,512,4822,2630,,OOM_rank3
20,4,3,5,64,16,4,512,4720,2671,,OOM_rank3
20,4,3,5,64,8,8,512,4424,2681,,OOM_rank3
20,4,3,5,64,4,16,512,1348,1082,,timeout
20,4,3,5,64,2,32,512,1332,1074,,timeout
20,4,4,4,32,16,2,512,4832,2726,82848.6484375,ok
20,4,4,4,32,8,4,512,4630,2786,130268.296875,ok
20,4,4,4,32,4,8,512,4292,2600,231646.359375,ok
20,4,4,4,32,2,16,512,1686,1340,,timeout
20,4,4,4,64,32,2,512,4854,3267,127436.71875,ok
20,4,4,4,64,16,4,512,4826,3326,168126.875,ok
20,4,4,4,64,8,8,512,4790,3351,262933.5625,ok
20,4,4,4,64,4,16,512,1734,1350,,timeout
20,4,4,4,64,2,32,512,1718,1358,,timeout
20,4,5,3,32,16,2,512,4848,3015,83615.40625,ok
20,4,5,3,32,8,4,512,4742,3130,131871.609375,ok
20,4,5,3,32,4,8,512,4598,3044,233184.765625,ok
20,4,5,3,32,2,16,512,2072,1639,,timeout
20,4,5,3,64,32,2,512,4864,3497,,OOM_rank2
20,4,5,3,64,16,4,512,4862,3507,,OOM_rank2
20,4,5,3,64,8,8,512,4858,3575,,OOM_rank2
20,4,5,3,64,4,16,512,2120,1662,,timeout
20,4,5,3,64,2,32,512,2104,1657,,timeout
20,4,6,2,32,16,2,512,4854,3296,83683.9296875,ok
20,4,6,2,32,8,4,512,4858,3356,131673.359375,ok
20,4,6,2,32,4,8,512,4764,3505,233210.890625,ok
20,4,6,2,32,2,16,512,2458,1918,,timeout
20,4,6,2,64,32,2,512,4860,3303,,OOM_rank2
20,4,6,2,64,16,4,512,4856,3498,,OOM_rank2
20,4,6,2,64,8,8,512,4856,3698,,OOM_rank2
20,4,6,2,64,4,16,512,2506,1926,,timeout
20,4,6,2,64,2,32,512,2490,1929,,timeout
20,5,1,6,32,16,2,512,4724,1509,81496.96875,ok
20,5,1,6,32,8,4,512,3182,1263,127841.203125,ok
20,5,1,6,32,4,8,512,1214,783,225757.609375,ok
20,5,1,6,32,2,16,512,528,443,,timeout
20,5,1,6,64,32,2,512,4780,1425,,OOM_rank3
20,5,1,6,64,16,4,512,4208,1328,,OOM_rank3
20,5,1,6,64,8,8,512,1944,858,,OOM_rank3
20,5,1,6,64,4,16,512,576,463,,timeout
20,5,1,6,64,2,32,512,560,452,,timeout
20,5,2,5,32,16,2,512,4650,1930,80692.140625,ok
20,5,2,5,32,8,4,512,4694,1899,127063.71875,ok
20,5,2,5,32,4,8,512,2240,1387,227145.703125,ok
20,5,2,5,32,2,16,512,914,754,,timeout
20,5,2,5,64,32,2,512,4730,2252,,OOM_rank3
20,5,2,5,64,16,4,512,4802,2334,,OOM_rank3
20,5,2,5,64,8,8,512,4476,2202,,OOM_rank3
20,5,2,5,64,4,16,512,962,771,,timeout
20,5,2,5,64,2,32,512,946,763,,timeout
20,5,3,4,32,16,2,512,4750,2279,80873.3203125,ok
20,5,3,4,32,8,4,512,4698,2271,127410.859375,ok
20,5,3,4,32,4,8,512,3266,1992,226401.484375,ok
20,5,3,4,32,2,16,512,1300,1048,,timeout
20,5,3,4,64,32,2,512,4844,2886,124361.9921875,ok
20,5,3,4,64,16,4,512,4720,2903,163762.8125,ok
20,5,3,4,64,8,8,512,4836,2770,253761.265625,ok
20,5,3,4,64,4,16,512,1348,1080,,timeout
20,5,3,4,64,2,32,512,1332,1081,,timeout
20,5,4,3,32,16,2,512,4832,2709,81156.4375,ok
20,5,4,3,32,8,4,512,4630,2779,127803.8359375,ok
20,5,4,3,32,4,8,512,4292,2598,227034.40625,ok
20,5,4,3,32,2,16,512,1686,1342,,timeout
20,5,4,3,64,32,2,512,4788,3253,124383.53125,ok
20,5,4,3,64,16,4,512,4858,3315,163857.84375,ok
20,5,4,3,64,8,8,512,4790,3349,254620.359375,ok
20,5,4,3,64,4,16,512,1734,1363,,timeout
20,5,4,3,64,2,32,512,1718,1376,,timeout
20,5,5,2,32,16,2,512,4830,3013,81193.3046875,ok
20,5,5,2,32,8,4,512,4554,3117,127683.125,ok
20,5,5,2,32,4,8,512,4598,3040,225414.296875,ok
20,5,5,2,32,2,16,512,2072,1642,,timeout
20,5,5,2,64,32,2,512,4864,3474,,OOM_rank2
20,5,5,2,64,16,4,512,4846,3500,,OOM_rank2
20,5,5,2,64,8,8,512,4858,3576,,OOM_rank2
20,5,5,2,64,4,16,512,2120,1658,,timeout
20,5,5,2,64,2,32,512,2104,1670,,timeout
20,5,6,1,32,16,2,512,4854,3281,80924.2734375,ok
20,5,6,1,32,8,4,512,4784,3337,127059.3828125,ok
20,5,6,1,32,4,8,512,4764,3501,225669.375,ok
20,5,6,1,32,2,16,512,2458,1926,,timeout
20,5,6,1,64,32,2,512,4854,3286,,OOM_rank2
20,5,6,1,64,16,4,512,4856,3466,,OOM_rank2
20,5,6,1,64,8,8,512,4856,3664,,OOM_rank2
20,5,6,1,64,4,16,512,2506,1936,,timeout
20,5,6,1,64,2,32,512,2490,1948,,timeout
20,6,1,5,32,16,2,512,4724,1496,78655.1796875,ok
20,6,1,5,32,8,4,512,3182,1258,123842.140625,ok
20,6,1,5,32,4,8,512,1214,779,218556.671875,ok
20,6,1,5,32,2,16,512,528,437,,timeout
20,6,1,5,64,32,2,512,4796,1865,,OOM_rank3
20,6,1,5,64,16,4,512,4666,1823,,OOM_rank3
20,6,1,5,64,8,8,512,4314,1548,,OOM_rank3
20,6,1,5,64,4,16,512,576,463,,timeout
20,6,1,5,64,2,32,512,560,451,,timeout
20,6,2,4,32,16,2,512,4650,1909,78920.6171875,ok
20,6,2,4,32,8,4,512,4694,1893,124239.5078125,ok
20,6,2,4,32,4,8,512,2240,1384,221963.703125,ok
20,6,2,4,32,2,16,512,914,754,,timeout
20,6,2,4,64,32,2,512,4748,2464,121051.0390625,ok
20,6,2,4,64,16,4,512,4802,2516,159085.015625,ok
20,6,2,4,64,8,8,512,4656,2429,248083.0,ok
20,6,2,4,64,4,16,512,962,782,,timeout
20,6,2,4,64,2,32,512,946,772,,timeout
20,6,3,3,32,16,2,512,4750,2265,78766.3125,ok
20,6,3,3,32,8,4,512,4646,2259,124063.46875,ok
20,6,3,3,32,4,8,512,3266,1990,221462.5,ok
20,6,3,3,32,2,16,512,1300,1068,,timeout
20,6,3,3,64,32,2,512,4830,2859,120520.4765625,ok
20,6,3,3,64,16,4,512,4720,2910,158975.9375,ok
20,6,3,3,64,8,8,512,4836,2762,248420.515625,ok
20,6,3,3,64,4,16,512,1348,1072,,timeout
20,6,3,3,64,2,32,512,1332,1074,,timeout
20,6,4,2,32,16,2,512,4832,2692,78793.640625,ok
20,6,4,2,32,8,4,512,4630,2754,124320.953125,ok
20,6,4,2,32,4,8,512,4292,2590,220010.1875,ok
20,6,4,2,32,2,16,512,1686,1347,,timeout
20,6,4,2,64,32,2,512,4788,3233,121053.1328125,ok
20,6,4,2,64,16,4,512,4820,3287,159315.53125,ok
20,6,4,2,64,8,8,512,4790,3333,247831.4375,ok
20,6,4,2,64,4,16,512,1734,1375,,timeout
20,6,4,2,64,2,32,512,1718,1371,,timeout
20,6,5,1,32,16,2,512,4826,2969,78855.78125,ok
20,6,5,1,32,8,4,512,4652,3097,124087.8515625,ok
20,6,5,1,32,4,8,512,4598,3047,221601.4375,ok
20,6,5,1,32,2,16,512,2072,1631,,timeout
20,6,5,1,64,32,2,512,4864,3318,,OOM_rank2
20,6,5,1,64,16,4,512,4858,3494,,OOM_rank2
20,6,5,1,64,8,8,512,4858,3560,,OOM_rank2
20,6,5,1,64,4,16,512,2120,1673,,timeout
20,6,5,1,64,2,32,512,2104,1651,,timeout
20,7,1,4,32,16,2,512,4724,1487,76702.8203125,ok
20,7,1,4,32,8,4,512,3182,1249,121357.4453125,ok
20,7,1,4,32,4,8,512,1214,779,214697.578125,ok
20,7,1,4,32,2,16,512,528,436,,timeout
20,7,1,4,64,32,2,512,4796,2069,118285.7578125,ok
20,7,1,4,64,16,4,512,4718,2017,155039.203125,ok
20,7,1,4,64,8,8,512,4346,1678,241504.515625,ok
20,7,1,4,64,4,16,512,576,464,,timeout
20,7,1,4,64,2,32,512,560,460,,timeout
20,7,2,3,32,16,2,512,4650,1904,76642.984375,ok
20,7,2,3,32,8,4,512,4694,1880,120518.796875,ok
20,7,2,3,32,4,8,512,2240,1379,214284.765625,ok
20,7,2,3,32,2,16,512,914,749,,timeout
20,7,2,3,64,32,2,512,4730,2439,117877.25,ok
20,7,2,3,64,16,4,512,4802,2516,154776.890625,ok
20,7,2,3,64,8,8,512,4656,2417,241442.46875,ok
20,7,2,3,64,4,16,512,962,776,,timeout
20,7,2,3,64,2,32,512,946,770,,timeout
20,7,3,2,32,16,2,512,4750,2248,76764.265625,ok
20,7,3,2,32,8,4,512,4646,2254,120728.2734375,ok
20,7,3,2,32,4,8,512,3266,1988,215917.0,ok
20,7,3,2,32,2,16,512,1300,1046,,timeout
20,7,3,2,64,32,2,512,4830,2857,117907.25,ok
20,7,3,2,64,16,4,512,4720,2898,155041.34375,ok
20,7,3,2,64,8,8,512,4836,2753,241615.40625,ok
20,7,3,2,64,4,16,512,1348,1083,,timeout
20,7,3,2,64,2,32,512,1332,1065,,timeout
20,7,4,1,32,16,2,512,4832,2674,76651.8671875,ok
20,7,4,1,32,8,4,512,4802,2757,120541.390625,ok
20,7,4,1,32,4,8,512,4292,2581,215518.78125,ok
20,7,4,1,32,2,16,512,1686,1356,,timeout
20,7,4,1,64,32,2,512,4824,3241,118242.75,ok
20,7,4,1,64,16,4,512,4820,3279,155101.421875,ok
20,7,4,1,64,8,8,512,4790,3330,241493.03125,ok
20,7,4,1,64,4,16,512,1734,1374,,timeout
20,7,4,1,64,2,32,512,1718,1356,,timeout
20,8,1,3,32,16,2,512,4724,1475,74651.8515625,ok
20,8,1,3,32,8,4,512,3182,1248,117414.5234375,ok
20,8,1,3,32,4,8,512,1214,779,209084.171875,ok
20,8,1,3,32,2,16,512,528,441,,timeout
20,8,1,3,64,32,2,512,4796,2075,115291.453125,ok
20,8,1,3,64,16,4,512,4718,2018,150763.96875,ok
20,8,1,3,64,8,8,512,4346,1669,235169.1875,ok
20,8,1,3,64,4,16,512,576,459,,timeout
20,8,1,3,64,2,32,512,560,459,,timeout
20,8,2,2,32,16,2,512,4650,1895,74694.7890625,ok
20,8,2,2,32,8,4,512,4694,1878,117440.2734375,ok
20,8,2,2,32,4,8,512,2240,1379,208839.09375,ok
20,8,2,2,32,2,16,512,914,754,,timeout
20,8,2,2,64,32,2,512,4828,2438,114871.0625,ok
20,8,2,2,64,16,4,512,4802,2492,150726.28125,ok
20,8,2,2,64,8,8,512,4684,2414,235209.953125,ok
20,8,2,2,64,4,16,512,962,773,,timeout
20,8,2,2,64,2,32,512,946,771,,timeout
20,8,3,1,32,16,2,512,4750,2234,74664.0625,ok
20,8,3,1,32,8,4,512,4646,2239,117564.375,ok
20,8,3,1,32,4,8,512,3266,1972,209829.546875,ok
20,8,3,1,32,2,16,512,1300,1068,,timeout
20,8,3,1,64,32,2,512,4852,2840,115035.53125,ok
20,8,3,1,64,16,4,512,4720,2886,150702.265625,ok
20,8,3,1,64,8,8,512,4836,2743,235128.328125,ok
20,8,3,1,64,4,16,512,1348,1090,,timeout
20,8,3,1,64,2,32,512,1332,1071,,timeout
20,9,1,2,32,16,2,512,4724,1465,72554.890625,ok
20,9,1,2,32,8,4,512,3182,1233,114308.390625,ok
20,9,1,2,32,4,8,512,1214,775,203442.796875,ok
20,9,1,2,32,2,16,512,528,439,,timeout
20,9,1,2,64,32,2,512,4796,2055,112291.34375,ok
20,9,1,2,64,16,4,512,4718,2004,146618.96875,ok
20,9,1,2,64,8,8,512,4346,1662,228388.453125,ok
20,9,1,2,64,4,16,512,576,464,,timeout
20,9,1,2,64,2,32,512,560,451,,timeout
20,9,2,1,32,16,2,512,4650,1876,72618.4453125,ok
20,9,2,1,32,8,4,512,4694,1861,114876.9609375,ok
20,9,2,1,32,4,8,512,2240,1376,204194.890625,ok
20,9,2,1,32,2,16,512,914,754,,timeout
20,9,2,1,64,32,2,512,4748,2424,112154.8828125,ok
20,9,2,1,64,16,4,512,4802,2461,146778.734375,ok
20,9,2,1,64,8,8,512,4676,2407,228511.0625,ok
20,9,2,1,64,4,16,512,962,763,,timeout
20,9,2,1,64,2,32,512,946,762,,timeout
20,10,1,1,32,16,2,512,4724,1460,70494.9609375,ok
20,10,1,1,32,8,4,512,3182,1223,111285.015625,ok
20,10,1,1,32,4,8,512,1214,775,200410.84375,ok
20,10,1,1,32,2,16,512,528,444,,timeout
20,10,1,1,64,32,2,512,4796,2087,,OOM_rank1
20,10,1,1,64,16,4,512,4718,1943,,OOM_rank1
20,10,1,1,64,8,8,512,4618,1645,,OOM_rank1
20,10,1,1,64,4,16,512,576,467,,timeout
20,10,1,1,64,2,32,512,560,456,,timeout
21,1,4,6,32,16,2,512,4832,2722,86459.953125,ok
21,1,4,6,32,8,4,512,4630,2783,135781.453125,ok
21,1,4,6,32,4,8,512,4292,2603,241378.578125,ok
21,1,4,6,32,2,16,512,1686,1361,,timeout
21,1,4,6,64,32,2,512,4788,2544,,OOM_rank3
21,1,4,6,64,16,4,512,4690,2679,,OOM_rank3
21,1,4,6,64,8,8,512,4790,2662,,OOM_rank3
21,1,4,6,64,4,16,512,1734,1374,,timeout
21,1,4,6,64,2,32,512,1718,1386,,timeout
21,1,5,5,32,16,2,512,4830,3014,86416.265625,ok
21,1,5,5,32,8,4,512,4652,3133,135680.96875,ok
21,1,5,5,32,4,8,512,4598,3054,241095.0625,ok
21,1,5,5,32,2,16,512,2072,1649,,timeout
21,1,5,5,64,32,2,512,4854,3367,,OOM_rank3
21,1,5,5,64,16,4,512,4848,3393,,OOM_rank3
21,1,5,5,64,8,8,512,4864,3507,,OOM_rank3
21,1,5,5,64,4,16,512,2120,1686,,timeout
21,1,5,5,64,2,32,512,2104,1676,,timeout
21,1,6,4,32,16,2,512,4854,3320,86473.9609375,ok
21,1,6,4,32,8,4,512,4858,3368,135684.84375,ok
21,1,6,4,32,4,8,512,4764,3511,240386.84375,ok
21,1,6,4,32,2,16,512,2458,1906,,timeout
21,1,6,4,64,32,2,512,4856,3340,,OOM_rank2
21,1,6,4,64,16,4,512,4856,3504,,OOM_rank2
21,1,6,4,64,8,8,512,4856,3681,,OOM_rank2
21,1,6,4,64,4,16,512,2506,1946,,timeout
21,1,6,4,64,2,32,512,2490,1931,,timeout
21,2,3,6,32,16,2,512,4750,2285,84484.078125,ok
21,2,3,6,32,8,4,512,4646,2274,132609.65625,ok
21,2,3,6,32,4,8,512,3266,1996,235395.9375,ok
21,2,3,6,32,2,16,512,1300,1067,,timeout
21,2,3,6,64,32,2,512,4822,2152,,OOM_rank3
21,2,3,6,64,16,4,512,4842,2256,,OOM_rank3
21,2,3,6,64,8,8,512,4852,2183,,OOM_rank3
21,2,3,6,64,4,16,512,1348,1086,,timeout
21,2,3,6,64,2,32,512,1332,1071,,timeout
21,2,4,5,32,16,2,512,4832,2722,84397.0625,ok
21,2,4,5,32,8,4,512,4630,2779,132751.984375,ok
21,2,4,5,32,4,8,512,4292,2594,235546.984375,ok
21,2,4,5,32,2,16,512,1686,1373,,timeout
21,2,4,5,64,32,2,512,4854,2978,,OOM_rank3
21,2,4,5,64,16,4,512,4820,3024,,OOM_rank3
21,2,4,5,64,8,8,512,4790,3087,,OOM_rank3
21,2,4,5,64,4,16,512,1734,1394,,timeout
21,2,4,5,64,2,32,512,1718,1375,,timeout
21,2,5,4,32,16,2,512,4826,3002,84466.1640625,ok
21,2,5,4,32,8,4,512,4746,3112,132380.78125,ok
21,2,5,4,32,4,8,512,4598,3062,234835.328125,ok
21,2,5,4,32,2,16,512,2072,1649,,timeout
21,2,5,4,64,32,2,512,4864,3488,,OOM_rank2
21,2,5,4,64,16,4,512,4848,3501,,OOM_rank0
21,2,5,4,64,8,8,512,4858,3575,,OOM_rank0
21,2,5,4,64,4,16,512,2120,1670,,timeout
21,2,5,4,64,2,32,512,2104,1677,,timeout
21,2,6,3,32,16,2,512,4854,3316,84375.7109375,ok
21,2,6,3,32,8,4,512,4784,3355,132729.3125,ok
21,2,6,3,32,4,8,512,4766,3512,235342.046875,ok
21,2,6,3,32,2,16,512,2458,1935,,timeout
21,2,6,3,64,32,2,512,4854,3322,,OOM_rank2
21,2,6,3,64,16,4,512,4856,3460,,OOM_rank2
21,2,6,3,64,8,8,512,4856,3690,,OOM_rank2
21,2,6,3,64,4,16,512,2506,1943,,timeout
21,2,6,3,64,2,32,512,2490,1922,,timeout
21,3,2,6,32,16,2,512,4650,1929,82475.2578125,ok
21,3,2,6,32,8,4,512,4694,1894,129116.0078125,ok
21,3,2,6,32,4,8,512,2240,1385,229506.34375,ok
21,3,2,6,32,2,16,512,914,752,,timeout
21,3,2,6,64,32,2,512,4730,1794,,OOM_rank3
21,3,2,6,64,16,4,512,4758,1906,,OOM_rank3
21,3,2,6,64,8,8,512,3662,1538,,OOM_rank3
21,3,2,6,64,4,16,512,962,779,,timeout
21,3,2,6,64,2,32,512,946,779,,timeout
21,3,3,5,32,16,2,512,4750,2278,82143.59375,ok
21,3,3,5,32,8,4,512,4834,2270,128849.3515625,ok
21,3,3,5,32,4,8,512,3266,1988,229182.78125,ok
21,3,3,5,32,2,16,512,1300,1064,,timeout
21,3,3,5,64,32,2,512,4822,2594,,OOM_rank3
21,3,3,5,64,16,4,512,4720,2646,,OOM_rank3
21,3,3,5,64,8,8,512,4424,2681,,OOM_rank3
21,3,3,5,64,4,16,512,1348,1088,,timeout
21,3,3,5,64,2,32,512,1332,1090,,timeout
21,3,4,4,32,16,2,512,4832,2711,82320.125,ok
21,3,4,4,32,8,4,512,4630,2765,129506.7890625,ok
21,3,4,4,32,4,8,512,4292,2589,228595.09375,ok
21,3,4,4,32,2,16,512,1686,1362,,timeout
21,3,4,4,64,32,2,512,4788,3137,,OOM_rank0
21,3,4,4,64,16,4,512,4834,3187,,OOM_rank0
21,3,4,4,64,8,8,512,4790,3178,,OOM_rank0
21,3,4,4,64,4,16,512,1734,1375,,timeout
21,3,4,4,64,2,32,512,1718,1388,,timeout
21,3,5,3,32,16,2,512,4826,2999,82417.015625,ok
21,3,5,3,32,8,4,512,4554,3110,129182.171875,ok
21,3,5,3,32,4,8,512,4598,3049,228313.5625,ok
21,3,5,3,32,2,16,512,2072,1619,,timeout
21,3,5,3,64,32,2,512,4864,3473,,OOM_rank2
21,3,5,3,64,16,4,512,4846,3483,,OOM_rank0
21,3,5,3,64,8,8,512,4858,3562,,OOM_rank0
21,3,5,3,64,4,16,512,2120,1671,,timeout
21,3,5,3,64,2,32,512,2104,1662,,timeout
21,3,6,2,32,16,2,512,4854,3292,82447.7421875,ok
21,3,6,2,32,8,4,512,4858,3343,129327.40625,ok
21,3,6,2,32,4,8,512,4764,3499,228779.828125,ok
21,3,6,2,32,2,16,512,2458,1933,,timeout
21,3,6,2,64,32,2,512,4860,3290,,OOM_rank2
21,3,6,2,64,16,4,512,4856,3465,,OOM_rank2
21,3,6,2,64,8,8,512,4856,3672,,OOM_rank2
21,3,6,2,64,4,16,512,2506,1962,,timeout
21,3,6,2,64,2,32,512,2490,1968,,timeout
21,4,1,6,32,16,2,512,4724,1495,80241.8203125,ok
21,4,1,6,32,8,4,512,3182,1256,125868.078125,ok
21,4,1,6,32,4,8,512,1214,780,221929.1875,ok
21,4,1,6,32,2,16,512,528,445,,timeout
21,4,1,6,64,32,2,512,4780,1403,,OOM_rank3
21,4,1,6,64,16,4,512,4208,1306,,OOM_rank3
21,4,1,6,64,8,8,512,1944,859,,OOM_rank3
21,4,1,6,64,4,16,512,576,464,,timeout
21,4,1,6,64,2,32,512,560,457,,timeout
21,4,2,5,32,16,2,512,4650,1918,80013.0546875,ok
21,4,2,5,32,8,4,512,4694,1884,126103.53125,ok
21,4,2,5,32,4,8,512,2240,1383,223466.125,ok
21,4,2,5,32,2,16,512,914,765,,timeout
21,4,2,5,64,32,2,512,4828,2235,,OOM_rank3
21,4,2,5,64,16,4,512,4802,2321,,OOM_rank3
21,4,2,5,64,8,8,512,4476,2184,,OOM_rank3
21,4,2,5,64,4,16,512,962,773,,timeout
21,4,2,5,64,2,32,512,946,774,,timeout
21,4,3,4,32,16,2,512,4750,2266,80038.9609375,ok
21,4,3,4,32,8,4,512,4834,2262,125923.0703125,ok
21,4,3,4,32,4,8,512,3266,1984,224995.078125,ok
21,4,3,4,32,2,16,512,1300,1073,,timeout
21,4,3,4,64,32,2,512,4830,2722,,OOM_rank0
21,4,3,4,64,16,4,512,4720,2793,,OOM_rank0
21,4,3,4,64,8,8,512,4424,2705,,OOM_rank0
21,4,3,4,64,4,16,512,1348,1078,,timeout
21,4,3,4,64,2,32,512,1332,1060,,timeout
21,4,4,3,32,16,2,512,4832,2706,80007.15625,ok
21,4,4,3,32,8,4,512,4630,2761,125946.390625,ok
21,4,4,3,32,4,8,512,4292,2591,224132.203125,ok
21,4,4,3,32,2,16,512,1686,1363,,timeout
21,4,4,3,64,32,2,512,4788,3129,,OOM_rank0
21,4,4,3,64,16,4,512,4806,3174,,OOM_rank0
21,4,4,3,64,8,8,512,4790,3168,,OOM_rank0
21,4,4,3,64,4,16,512,1734,1377,,timeout
21,4,4,3,64,2,32,512,1718,1350,,timeout
21,4,5,2,32,16,2,512,4826,2994,80135.40625,ok
21,4,5,2,32,8,4,512,4554,3105,126381.1640625,ok
21,4,5,2,32,4,8,512,4598,3042,223194.921875,ok
21,4,5,2,32,2,16,512,2072,1635,,timeout
21,4,5,2,64,32,2,512,4864,3465,,OOM_rank2
21,4,5,2,64,16,4,512,4848,3487,,OOM_rank0
21,4,5,2,64,8,8,512,4858,3559,,OOM_rank0
21,4,5,2,64,4,16,512,2120,1643,,timeout
21,4,5,2,64,2,32,512,2104,1661,,timeout
21,4,6,1,32,16,2,512,4854,3273,80177.2265625,ok
21,4,6,1,32,8,4,512,4784,3325,125978.3828125,ok
21,4,6,1,32,4,8,512,4764,3495,222685.78125,ok
21,4,6,1,32,2,16,512,2458,1943,,timeout
21,4,6,1,64,32,2,512,4854,3269,,OOM_rank2
21,4,6,1,64,16,4,512,4856,3434,,OOM_rank2
21,4,6,1,64,8,8,512,4856,3655,,OOM_rank2
21,4,6,1,64,4,16,512,2506,1946,,timeout
21,4,6,1,64,2,32,512,2490,1965,,timeout
21,5,1,5,32,16,2,512,4724,1493,78003.7734375,ok
21,5,1,5,32,8,4,512,3182,1252,122478.484375,ok
21,5,1,5,32,4,8,512,1214,778,217755.859375,ok
21,5,1,5,32,2,16,512,528,445,,timeout
21,5,1,5,64,32,2,512,4796,1854,,OOM_rank3
21,5,1,5,64,16,4,512,4666,1816,,OOM_rank3
21,5,1,5,64,8,8,512,4314,1541,,OOM_rank3
21,5,1,5,64,4,16,512,576,461,,timeout
21,5,1,5,64,2,32,512,560,457,,timeout
21,5,2,4,32,16,2,512,4650,1898,77974.6328125,ok
21,5,2,4,32,8,4,512,4694,1877,122573.8359375,ok
21,5,2,4,32,4,8,512,2240,1376,218828.578125,ok
21,5,2,4,32,2,16,512,914,758,,timeout
21,5,2,4,64,32,2,512,4808,2357,,OOM_rank0
21,5,2,4,64,16,4,512,4802,2374,,OOM_rank0
21,5,2,4,64,8,8,512,4780,2191,,OOM_rank0
21,5,2,4,64,4,16,512,962,787,,timeout
21,5,2,4,64,2,32,512,946,764,,timeout
21,5,3,3,32,16,2,512,4750,2253,78014.9140625,ok
21,5,3,3,32,8,4,512,4834,2259,122633.203125,ok
21,5,3,3,32,4,8,512,3266,1980,219413.921875,ok
21,5,3,3,32,2,16,512,1300,1065,,timeout
21,5,3,3,64,32,2,512,4844,2730,,OOM_rank0
21,5,3,3,64,16,4,512,4720,2782,,OOM_rank0
21,5,3,3,64,8,8,512,4580,2701,,OOM_rank0
21,5,3,3,64,4,16,512,1348,1087,,timeout
21,5,3,3,64,2,32,512,1332,1076,,timeout
21,5,4,2,32,16,2,512,4832,2670,77960.0703125,ok
21,5,4,2,32,8,4,512,4630,2738,122490.71875,ok
21,5,4,2,32,4,8,512,4292,2577,219022.125,ok
21,5,4,2,32,2,16,512,1686,1361,,timeout
21,5,4,2,64,32,2,512,4836,3117,,OOM_rank0
21,5,4,2,64,16,4,512,4806,3175,,OOM_rank0
21,5,4,2,64,8,8,512,4790,3163,,OOM_rank0
21,5,4,2,64,4,16,512,1734,1383,,timeout
21,5,4,2,64,2,32,512,1718,1390,,timeout
21,5,5,1,32,16,2,512,4826,2964,78094.6328125,ok
21,5,5,1,32,8,4,512,4612,3082,122746.2265625,ok
21,5,5,1,32,4,8,512,4598,3027,217903.1875,ok
21,5,5,1,32,2,16,512,2072,1664,,timeout
21,5,5,1,64,32,2,512,4864,3453,,OOM_rank2
21,5,5,1,64,16,4,512,4846,3479,,OOM_rank0
21,5,5,1,64,8,8,512,4858,3547,,OOM_rank0
21,5,5,1,64,4,16,512,2120,1656,,timeout
21,5,5,1,64,2,32,512,2104,1663,,timeout
21,6,1,4,32,16,2,512,4724,1481,75842.546875,ok
21,6,1,4,32,8,4,512,3182,1241,119600.6171875,ok
21,6,1,4,32,4,8,512,1214,775,212620.6875,ok
21,6,1,4,32,2,16,512,528,441,,timeout
21,6,1,4,64,32,2,512,4796,1971,,OOM_rank0
21,6,1,4,64,16,4,512,4718,1863,,OOM_rank0
21,6,1,4,64,8,8,512,4346,1709,,OOM_rank0
21,6,1,4,64,4,16,512,576,466,,timeout
21,6,1,4,64,2,32,512,560,461,,timeout
21,6,2,3,32,16,2,512,4650,1885,75899.8984375,ok
21,6,2,3,32,8,4,512,4694,1872,119465.125,ok
21,6,2,3,32,4,8,512,2240,1374,212152.578125,ok
21,6,2,3,32,2,16,512,914,759,,timeout
21,6,2,3,64,32,2,512,4730,2350,,OOM_rank0
21,6,2,3,64,16,4,512,4802,2369,,OOM_rank0
21,6,2,3,64,8,8,512,4476,2178,,OOM_rank0
21,6,2,3,64,4,16,512,962,781,,timeout
21,6,2,3,64,2,32,512,946,773,,timeout
21,6,3,2,32,16,2,512,4750,2233,75866.8359375,ok
21,6,3,2,32,8,4,512,4646,2236,119548.5390625,ok
21,6,3,2,32,4,8,512,3266,1980,212966.0,ok
21,6,3,2,32,2,16,512,1300,1065,,timeout
21,6,3,2,64,32,2,512,4830,2703,,OOM_rank0
21,6,3,2,64,16,4,512,4748,2764,,OOM_rank0
