timestamp,label,gpu_mb,rank0_40gb_mb,rank1_20gb_mb,rank2_10gb_mb,rank3_10gb_mb
23:14:42.245,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:42.747,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:43.249,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:43.751,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:44.253,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:44.755,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:45.256,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:45.758,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:46.260,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:46.762,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:47.264,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:47.766,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:48.267,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:48.769,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:49.271,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:49.773,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:50.275,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:50.777,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:51.279,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:51.780,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:52.282,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:52.784,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:53.286,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:53.788,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:54.290,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:54.791,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:55.293,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:55.795,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:56.297,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:56.799,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:57.301,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:57.803,s30_9_1_0_b64_mb2,52457,38278,11279,1414,1466
23:14:58.305,s30_9_1_0_b64_mb2,52537,38378,11279,1414,1466
23:14:58.807,s30_9_1_0_b64_mb2,52617,38458,11279,1414,1466
23:14:59.308,s30_9_1_0_b64_mb2,52657,38498,11299,1414,1466
23:14:59.810,s30_9_1_0_b64_mb2,52717,38498,11339,1414,1466
23:15:00.312,s30_9_1_0_b64_mb2,52717,38498,11339,1414,1466
23:15:00.814,s30_9_1_0_b64_mb2,52717,38498,11339,1414,1466
23:15:01.316,s30_9_1_0_b64_mb2,52717,38498,11339,1414,1466
