timestamp,label,gpu_mb,rank0_20gb_mb,rank1_10gb_mb,rank2_5gb_mb,rank3_5gb_mb
08:48:45.624,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:46.126,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:46.627,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:47.129,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:47.631,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:48.132,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:48.634,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:49.136,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:49.637,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:50.139,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:50.641,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:51.142,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:51.644,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:52.146,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:52.647,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:53.149,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:53.651,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:54.152,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:54.654,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:55.155,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:55.657,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:56.159,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:56.661,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:57.162,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:57.664,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:58.166,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:58.667,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:59.169,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:59.671,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:00.172,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:00.674,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:01.176,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:01.677,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:02.179,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:02.681,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:03.182,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:03.684,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:04.186,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:04.687,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:05.189,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:05.690,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:06.192,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:06.694,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:07.195,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:07.697,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:08.199,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:08.700,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:09.202,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:09.704,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:10.205,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:10.707,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:11.208,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:11.710,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:12.212,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:12.713,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:13.215,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:13.716,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:14.218,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:14.720,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
